gitaccount_id,district_id,frequency,date
980,1,POPLATEK MESICNE,1996/12/11
1218,1,POPLATEK MESICNE,1996/12/12
561,11,POPLATEK MESICNE,1996/12/12
4631,77,POPLATEK PO OBRATU,1996/12/12
1055,29,POPLATEK MESICNE,1996/12/12
9153,9,POPLATEK MESICNE,1996/12/12
1368,22,POPLATEK MESICNE,1996/12/12
3452,63,POPLATEK MESICNE,1996/12/13
3450,1,POPLATEK MESICNE,1996/12/13
1557,66,POPLATEK MESICNE,1996/12/13
1316,42,POPLATEK MESICNE,1996/12/13
3893,42,POPLATEK MESICNE,1996/12/13
2873,70,POPLATEK MESICNE,1996/12/13
3962,54,POPLATEK MESICNE,1996/12/13
2376,71,POPLATEK MESICNE,1996/12/14
2995,51,POPLATEK MESICNE,1996/12/14
3984,51,POPLATEK MESICNE,1996/12/14
659,63,POPLATEK MESICNE,1996/12/14
3137,39,POPLATEK MESICNE,1996/12/15
505,64,POPLATEK MESICNE,1996/12/16
1817,10,POPLATEK MESICNE,1996/12/16
3125,37,POPLATEK MESICNE,1996/12/16
2734,53,POPLATEK MESICNE,1996/12/16
2386,12,POPLATEK MESICNE,1996/12/17
3411,19,POPLATEK MESICNE,1996/12/17
4794,72,POPLATEK MESICNE,1996/12/18
2827,70,POPLATEK MESICNE,1996/12/18
3024,1,POPLATEK MESICNE,1996/12/18
1618,6,POPLATEK MESICNE,1996/12/18
6510,74,POPLATEK MESICNE,1996/12/18
7465,1,POPLATEK TYDNE,1996/12/19
1362,1,POPLATEK MESICNE,1996/12/19
3182,6,POPLATEK MESICNE,1996/12/20
765,12,POPLATEK MESICNE,1996/12/20
3412,31,POPLATEK MESICNE,1996/12/20
2610,54,POPLATEK MESICNE,1996/12/20
4454,63,POPLATEK MESICNE,1996/12/21
595,20,POPLATEK MESICNE,1996/12/21
1391,15,POPLATEK MESICNE,1996/12/21
3438,35,POPLATEK MESICNE,1996/12/21
1553,59,POPLATEK MESICNE,1996/12/21
10645,2,POPLATEK MESICNE,1996/12/21
2531,51,POPLATEK MESICNE,1996/12/21
1081,64,POPLATEK MESICNE,1996/12/21
2441,47,POPLATEK MESICNE,1996/12/22
193,69,POPLATEK MESICNE,1996/12/22
3390,12,POPLATEK TYDNE,1996/12/22
3393,4,POPLATEK MESICNE,1996/12/22
440,29,POPLATEK MESICNE,1996/12/22
2356,34,POPLATEK TYDNE,1996/12/23
333,73,POPLATEK MESICNE,1996/12/23
1884,54,POPLATEK MESICNE,1996/12/24
434,1,POPLATEK MESICNE,1996/12/24
2875,19,POPLATEK MESICNE,1996/12/24
2532,38,POPLATEK MESICNE,1996/12/24
3029,42,POPLATEK MESICNE,1996/12/24
2699,73,POPLATEK MESICNE,1996/12/25
935,23,POPLATEK MESICNE,1996/12/25
2777,62,POPLATEK MESICNE,1996/12/25
1659,46,POPLATEK MESICNE,1996/12/25
252,19,POPLATEK MESICNE,1996/12/26
7045,51,POPLATEK MESICNE,1996/12/26
3941,7,POPLATEK MESICNE,1996/12/26
2761,1,POPLATEK MESICNE,1996/12/26
7966,54,POPLATEK MESICNE,1996/12/27
2408,26,POPLATEK MESICNE,1996/12/27
592,23,POPLATEK MESICNE,1996/12/27
1195,42,POPLATEK MESICNE,1996/12/27
2261,1,POPLATEK TYDNE,1996/12/27
8341,64,POPLATEK MESICNE,1996/12/27
6706,38,POPLATEK MESICNE,1996/12/28
2507,62,POPLATEK MESICNE,1996/12/28
3387,25,POPLATEK TYDNE,1996/12/28
3991,1,POPLATEK MESICNE,1996/12/28
1056,1,POPLATEK TYDNE,1996/12/28
2852,70,POPLATEK MESICNE,1996/12/29
3043,1,POPLATEK MESICNE,1996/12/29
10404,1,POPLATEK MESICNE,1996/12/30
528,17,POPLATEK MESICNE,1996/12/30
9424,54,POPLATEK MESICNE,1996/12/30
3190,1,POPLATEK MESICNE,1996/12/30
1390,69,POPLATEK MESICNE,1996/12/30
1988,72,POPLATEK MESICNE,1996/12/30
2362,16,POPLATEK MESICNE,1996/12/30
2064,54,POPLATEK MESICNE,1996/12/30
2689,70,POPLATEK MESICNE,1997/1/1
9730,54,POPLATEK MESICNE,1997/1/1
1387,67,POPLATEK MESICNE,1997/1/1
2637,70,POPLATEK MESICNE,1997/1/1
1221,45,POPLATEK MESICNE,1997/1/2
1860,70,POPLATEK MESICNE,1997/1/2
3540,18,POPLATEK MESICNE,1997/1/3
263,64,POPLATEK TYDNE,1997/1/3
4660,63,POPLATEK MESICNE,1997/1/3
294,7,POPLATEK MESICNE,1997/1/5
4354,38,POPLATEK MESICNE,1997/1/8
3639,4,POPLATEK MESICNE,1997/1/8
1677,69,POPLATEK MESICNE,1997/1/8
2653,66,POPLATEK MESICNE,1997/1/8
3870,38,POPLATEK MESICNE,1997/1/8
17,1,POPLATEK MESICNE,1997/1/8
537,34,POPLATEK MESICNE,1997/1/8
10493,12,POPLATEK MESICNE,1997/1/9
2964,72,POPLATEK MESICNE,1997/1/9
752,23,POPLATEK MESICNE,1997/1/10
6064,49,POPLATEK MESICNE,1997/1/11
2981,46,POPLATEK MESICNE,1997/1/11
3527,44,POPLATEK MESICNE,1997/1/11
3005,42,POPLATEK PO OBRATU,1997/1/11
11244,33,POPLATEK MESICNE,1997/1/12
3470,8,POPLATEK MESICNE,1997/1/12
3110,48,POPLATEK MESICNE,1997/1/12
2300,36,POPLATEK MESICNE,1997/1/13
10148,34,POPLATEK MESICNE,1997/1/13
1707,75,POPLATEK MESICNE,1997/1/13
512,68,POPLATEK MESICNE,1997/1/14
9031,47,POPLATEK MESICNE,1997/1/15
3375,9,POPLATEK MESICNE,1997/1/15
2571,61,POPLATEK MESICNE,1997/1/15
3304,36,POPLATEK MESICNE,1997/1/16
3908,13,POPLATEK MESICNE,1997/1/16
9549,4,POPLATEK MESICNE,1997/1/17
4534,63,POPLATEK MESICNE,1997/1/18
872,27,POPLATEK MESICNE,1997/1/18
2854,1,POPLATEK MESICNE,1997/1/18
2696,1,POPLATEK MESICNE,1997/1/19
1214,39,POPLATEK MESICNE,1997/1/19
1262,29,POPLATEK MESICNE,1997/1/19
8320,51,POPLATEK MESICNE,1997/1/19
3910,10,POPLATEK MESICNE,1997/1/19
364,1,POPLATEK MESICNE,1997/1/20
480,23,POPLATEK MESICNE,1997/1/21
2535,61,POPLATEK MESICNE,1997/1/21
9179,28,POPLATEK MESICNE,1997/1/21
2299,1,POPLATEK MESICNE,1997/1/21
6138,54,POPLATEK MESICNE,1997/1/22
1840,21,POPLATEK MESICNE,1997/1/22
3471,63,POPLATEK MESICNE,1997/1/22
1651,34,POPLATEK MESICNE,1997/1/23
320,47,POPLATEK MESICNE,1997/1/23
3961,52,POPLATEK MESICNE,1997/1/24
3379,63,POPLATEK MESICNE,1997/1/24
4052,36,POPLATEK TYDNE,1997/1/25
3964,25,POPLATEK MESICNE,1997/1/25
3681,70,POPLATEK MESICNE,1997/1/25
2229,1,POPLATEK MESICNE,1997/1/27
8742,70,POPLATEK MESICNE,1997/1/28
52,16,POPLATEK MESICNE,1997/1/29
1853,7,POPLATEK MESICNE,1997/1/29
3861,2,POPLATEK MESICNE,1997/1/30
3067,46,POPLATEK MESICNE,1997/1/30
3659,54,POPLATEK MESICNE,1997/2/1
1356,39,POPLATEK MESICNE,1997/2/1
1656,47,POPLATEK MESICNE,1997/2/1
2103,48,POPLATEK MESICNE,1997/2/1
1854,32,POPLATEK MESICNE,1997/2/2
910,1,POPLATEK MESICNE,1997/2/3
3794,20,POPLATEK MESICNE,1997/2/3
3546,55,POPLATEK MESICNE,1997/2/3
605,65,POPLATEK MESICNE,1997/2/4
3990,77,POPLATEK MESICNE,1997/2/4
2021,69,POPLATEK MESICNE,1997/2/5
11231,1,POPLATEK MESICNE,1997/2/5
4266,54,POPLATEK MESICNE,1997/2/5
2455,30,POPLATEK MESICNE,1997/2/6
3633,18,POPLATEK MESICNE,1997/2/6
4026,58,POPLATEK MESICNE,1997/2/6
3620,14,POPLATEK MESICNE,1997/2/6
4550,56,POPLATEK MESICNE,1997/2/6
1616,22,POPLATEK MESICNE,1997/2/7
1498,62,POPLATEK TYDNE,1997/2/7
598,1,POPLATEK MESICNE,1997/2/8
2262,13,POPLATEK MESICNE,1997/2/8
2126,1,POPLATEK MESICNE,1997/2/9
1418,35,POPLATEK MESICNE,1997/2/9
2537,27,POPLATEK MESICNE,1997/2/9
159,70,POPLATEK MESICNE,1997/2/11
11141,1,POPLATEK TYDNE,1997/2/11
2477,11,POPLATEK MESICNE,1997/2/11
1182,8,POPLATEK MESICNE,1997/2/11
130,54,POPLATEK MESICNE,1997/2/12
828,1,POPLATEK MESICNE,1997/2/12
2042,31,POPLATEK MESICNE,1997/2/12
4358,5,POPLATEK MESICNE,1997/2/12
3565,30,POPLATEK MESICNE,1997/2/12
796,1,POPLATEK MESICNE,1997/2/13
2381,1,POPLATEK MESICNE,1997/2/13
1430,26,POPLATEK MESICNE,1997/2/13
2085,25,POPLATEK MESICNE,1997/2/13
3059,1,POPLATEK MESICNE,1997/2/15
3959,1,POPLATEK TYDNE,1997/2/15
1068,52,POPLATEK MESICNE,1997/2/15
10915,25,POPLATEK TYDNE,1997/2/15
729,14,POPLATEK MESICNE,1997/2/15
1141,28,POPLATEK MESICNE,1997/2/16
1264,1,POPLATEK MESICNE,1997/2/16
351,50,POPLATEK MESICNE,1997/2/17
424,12,POPLATEK MESICNE,1997/2/17
1037,1,POPLATEK MESICNE,1997/2/18
2656,1,POPLATEK MESICNE,1997/2/18
5445,72,POPLATEK MESICNE,1997/2/19
3188,24,POPLATEK MESICNE,1997/2/20
3236,52,POPLATEK MESICNE,1997/2/20
2766,31,POPLATEK MESICNE,1997/2/20
1447,65,POPLATEK MESICNE,1997/2/20
3331,16,POPLATEK MESICNE,1997/2/20
4268,77,POPLATEK MESICNE,1997/2/20
1524,6,POPLATEK MESICNE,1997/2/20
4746,54,POPLATEK MESICNE,1997/2/21
3337,58,POPLATEK PO OBRATU,1997/2/22
323,52,POPLATEK MESICNE,1997/2/23
2016,1,POPLATEK MESICNE,1997/2/23
226,70,POPLATEK MESICNE,1997/2/23
5180,54,POPLATEK MESICNE,1997/2/24
1619,38,POPLATEK MESICNE,1997/2/24
2661,1,POPLATEK MESICNE,1997/2/25
1818,54,POPLATEK MESICNE,1997/2/25
2937,1,POPLATEK MESICNE,1997/2/25
2194,54,POPLATEK MESICNE,1997/2/25
1336,5,POPLATEK MESICNE,1997/2/26
2325,55,POPLATEK MESICNE,1997/2/26
292,49,POPLATEK MESICNE,1997/2/26
2797,74,POPLATEK MESICNE,1997/2/26
1736,74,POPLATEK MESICNE,1997/2/26
2405,64,POPLATEK MESICNE,1997/2/27
2415,16,POPLATEK MESICNE,1997/2/27
3851,1,POPLATEK MESICNE,1997/2/27
2782,1,POPLATEK MESICNE,1997/2/27
195,70,POPLATEK MESICNE,1997/2/27
2380,46,POPLATEK MESICNE,1997/2/27
1928,70,POPLATEK MESICNE,1997/3/2
3242,28,POPLATEK MESICNE,1997/3/2
3541,70,POPLATEK MESICNE,1997/3/2
3652,36,POPLATEK MESICNE,1997/3/2
2024,20,POPLATEK MESICNE,1997/3/2
919,62,POPLATEK MESICNE,1997/3/3
1096,34,POPLATEK MESICNE,1997/3/3
1215,65,POPLATEK MESICNE,1997/3/4
6306,64,POPLATEK MESICNE,1997/3/4
2089,29,POPLATEK TYDNE,1997/3/5
850,25,POPLATEK MESICNE,1997/3/7
1668,62,POPLATEK MESICNE,1997/3/7
2224,46,POPLATEK PO OBRATU,1997/3/8
3574,72,POPLATEK MESICNE,1997/3/8
6061,1,POPLATEK MESICNE,1997/3/8
2270,14,POPLATEK MESICNE,1997/3/8
214,22,POPLATEK MESICNE,1997/3/9
3031,51,POPLATEK MESICNE,1997/3/10
1746,1,POPLATEK MESICNE,1997/3/11
64,64,POPLATEK MESICNE,1997/3/11
3842,1,POPLATEK MESICNE,1997/3/12
3971,75,POPLATEK MESICNE,1997/3/13
405,55,POPLATEK MESICNE,1997/3/13
600,46,POPLATEK MESICNE,1997/3/13
1740,57,POPLATEK MESICNE,1997/3/13
2672,59,POPLATEK MESICNE,1997/3/14
114,60,POPLATEK MESICNE,1997/3/14
2760,10,POPLATEK MESICNE,1997/3/14
2597,31,POPLATEK MESICNE,1997/3/16
2908,61,POPLATEK MESICNE,1997/3/16
191,41,POPLATEK MESICNE,1997/3/17
2354,7,POPLATEK MESICNE,1997/3/17
3782,9,POPLATEK TYDNE,1997/3/17
3328,1,POPLATEK MESICNE,1997/3/17
3083,66,POPLATEK MESICNE,1997/3/18
1199,50,POPLATEK MESICNE,1997/3/18
10652,1,POPLATEK MESICNE,1997/3/18
2690,66,POPLATEK MESICNE,1997/3/19
2495,70,POPLATEK MESICNE,1997/3/19
8505,70,POPLATEK MESICNE,1997/3/20
304,4,POPLATEK MESICNE,1997/3/20
8926,1,POPLATEK MESICNE,1997/3/21
578,28,POPLATEK TYDNE,1997/3/21
1363,11,POPLATEK MESICNE,1997/3/23
1165,44,POPLATEK MESICNE,1997/3/23
85,68,POPLATEK MESICNE,1997/3/23
749,38,POPLATEK MESICNE,1997/3/23
8026,36,POPLATEK MESICNE,1997/3/23
3332,17,POPLATEK MESICNE,1997/3/25
3739,1,POPLATEK MESICNE,1997/3/25
1907,1,POPLATEK MESICNE,1997/3/25
1976,26,POPLATEK MESICNE,1997/3/25
3658,24,POPLATEK MESICNE,1997/3/25
3581,66,POPLATEK MESICNE,1997/3/26
1466,69,POPLATEK TYDNE,1997/3/26
3176,26,POPLATEK MESICNE,1997/3/26
1459,12,POPLATEK MESICNE,1997/3/26
1321,60,POPLATEK MESICNE,1997/3/27
2966,33,POPLATEK MESICNE,1997/3/27
157,11,POPLATEK MESICNE,1997/3/28
2158,38,POPLATEK MESICNE,1997/3/29
2843,30,POPLATEK MESICNE,1997/3/29
3266,14,POPLATEK MESICNE,1997/3/29
2048,76,POPLATEK MESICNE,1997/3/30
442,54,POPLATEK MESICNE,1997/3/30
3885,51,POPLATEK MESICNE,1997/4/1
1863,62,POPLATEK MESICNE,1997/4/1
9167,56,POPLATEK MESICNE,1997/4/2
2874,32,POPLATEK MESICNE,1997/4/2
3695,30,POPLATEK MESICNE,1997/4/2
10068,1,POPLATEK MESICNE,1997/4/2
2725,52,POPLATEK MESICNE,1997/4/2
2899,40,POPLATEK MESICNE,1997/4/3
144,10,POPLATEK TYDNE,1997/4/3
1933,35,POPLATEK MESICNE,1997/4/4
1034,73,POPLATEK MESICNE,1997/4/4
49,1,POPLATEK MESICNE,1997/4/6
1594,15,POPLATEK MESICNE,1997/4/6
1138,41,POPLATEK MESICNE,1997/4/7
3544,33,POPLATEK MESICNE,1997/4/7
1636,53,POPLATEK MESICNE,1997/4/8
10812,16,POPLATEK MESICNE,1997/4/8
2165,51,POPLATEK MESICNE,1997/4/8
3460,16,POPLATEK MESICNE,1997/4/8
4208,1,POPLATEK MESICNE,1997/4/8
2954,1,POPLATEK MESICNE,1997/4/8
843,6,POPLATEK MESICNE,1997/4/9
2901,1,POPLATEK MESICNE,1997/4/9
1734,37,POPLATEK MESICNE,1997/4/10
2466,39,POPLATEK MESICNE,1997/4/11
476,69,POPLATEK MESICNE,1997/4/11
1407,19,POPLATEK PO OBRATU,1997/4/11
1598,15,POPLATEK MESICNE,1997/4/12
2166,71,POPLATEK MESICNE,1997/4/12
1259,72,POPLATEK MESICNE,1997/4/12
927,69,POPLATEK MESICNE,1997/4/12
2575,72,POPLATEK MESICNE,1997/4/13
4467,17,POPLATEK TYDNE,1997/4/13
1253,5,POPLATEK MESICNE,1997/4/13
1281,8,POPLATEK MESICNE,1997/4/14
1915,2,POPLATEK MESICNE,1997/4/14
3716,1,POPLATEK MESICNE,1997/4/14
1560,62,POPLATEK MESICNE,1997/4/14
4725,73,POPLATEK MESICNE,1997/4/14
1665,73,POPLATEK MESICNE,1997/4/15
12,21,POPLATEK MESICNE,1997/4/15
3398,43,POPLATEK MESICNE,1997/4/15
4475,72,POPLATEK MESICNE,1997/4/16
2586,57,POPLATEK MESICNE,1997/4/16
189,76,POPLATEK MESICNE,1997/4/16
3077,64,POPLATEK MESICNE,1997/4/16
3634,21,POPLATEK MESICNE,1997/4/16
3897,13,POPLATEK MESICNE,1997/4/16
2055,37,POPLATEK MESICNE,1997/4/17
3012,49,POPLATEK MESICNE,1997/4/18
1035,73,POPLATEK MESICNE,1997/4/18
1687,23,POPLATEK MESICNE,1997/4/18
407,72,POPLATEK TYDNE,1997/4/18
2744,70,POPLATEK TYDNE,1997/4/19
3194,11,POPLATEK MESICNE,1997/4/19
109,53,POPLATEK MESICNE,1997/4/20
1198,70,POPLATEK MESICNE,1997/4/20
3830,56,POPLATEK MESICNE,1997/4/20
3692,70,POPLATEK MESICNE,1997/4/21
3217,75,POPLATEK PO OBRATU,1997/4/23
453,75,POPLATEK MESICNE,1997/4/24
2539,24,POPLATEK MESICNE,1997/4/24
794,63,POPLATEK MESICNE,1997/4/24
636,75,POPLATEK MESICNE,1997/4/24
309,14,POPLATEK MESICNE,1997/4/25
873,73,POPLATEK MESICNE,1997/4/26
589,1,POPLATEK MESICNE,1997/4/26
9484,5,POPLATEK MESICNE,1997/4/26
3052,44,POPLATEK MESICNE,1997/4/26
10134,22,POPLATEK MESICNE,1997/4/26
3846,61,POPLATEK MESICNE,1997/4/27
912,65,POPLATEK MESICNE,1997/4/27
2080,74,POPLATEK MESICNE,1997/4/27
2857,19,POPLATEK MESICNE,1997/4/28
647,1,POPLATEK MESICNE,1997/4/28
2952,65,POPLATEK MESICNE,1997/4/28
240,72,POPLATEK MESICNE,1997/4/28
1693,1,POPLATEK PO OBRATU,1997/4/29
2612,1,POPLATEK MESICNE,1997/4/29
3104,1,POPLATEK MESICNE,1997/4/29
1488,25,POPLATEK MESICNE,1997/4/29
2451,54,POPLATEK MESICNE,1997/4/29
10257,27,POPLATEK MESICNE,1997/5/1
1024,19,POPLATEK MESICNE,1997/5/2
2173,64,POPLATEK MESICNE,1997/5/2
98,55,POPLATEK MESICNE,1997/5/2
3119,33,POPLATEK MESICNE,1997/5/2
1230,1,POPLATEK MESICNE,1997/5/3
2594,19,POPLATEK PO OBRATU,1997/5/3
3773,10,POPLATEK MESICNE,1997/5/4
3635,10,POPLATEK MESICNE,1997/5/4
293,1,POPLATEK MESICNE,1997/5/4
1178,41,POPLATEK MESICNE,1997/5/4
3988,23,POPLATEK MESICNE,1997/5/4
2816,74,POPLATEK MESICNE,1997/5/4
722,38,POPLATEK PO OBRATU,1997/5/4
2184,6,POPLATEK MESICNE,1997/5/7
10022,1,POPLATEK MESICNE,1997/5/7
1385,53,POPLATEK MESICNE,1997/5/8
3506,70,POPLATEK MESICNE,1997/5/8
316,62,POPLATEK MESICNE,1997/5/8
3711,3,POPLATEK MESICNE,1997/5/8
1982,6,POPLATEK MESICNE,1997/5/8
2071,35,POPLATEK MESICNE,1997/5/8
2800,41,POPLATEK MESICNE,1997/5/8
997,54,POPLATEK MESICNE,1997/5/8
367,23,POPLATEK MESICNE,1997/5/9
2141,21,POPLATEK MESICNE,1997/5/9
2127,1,POPLATEK MESICNE,1997/5/9
3214,67,POPLATEK MESICNE,1997/5/10
250,56,POPLATEK MESICNE,1997/5/10
3742,59,POPLATEK MESICNE,1997/5/11
3577,74,POPLATEK MESICNE,1997/5/11
2448,23,POPLATEK MESICNE,1997/5/11
1130,1,POPLATEK MESICNE,1997/5/11
2118,42,POPLATEK MESICNE,1997/5/11
2005,16,POPLATEK MESICNE,1997/5/11
475,3,POPLATEK MESICNE,1997/5/11
6922,3,POPLATEK TYDNE,1997/5/12
3122,74,POPLATEK MESICNE,1997/5/12
282,69,POPLATEK MESICNE,1997/5/12
3140,3,POPLATEK MESICNE,1997/5/13
3790,1,POPLATEK TYDNE,1997/5/13
5164,5,POPLATEK MESICNE,1997/5/13
8149,64,POPLATEK PO OBRATU,1997/5/14
2900,20,POPLATEK MESICNE,1997/5/14
383,38,POPLATEK MESICNE,1997/5/15
1953,9,POPLATEK TYDNE,1997/5/15
3344,70,POPLATEK MESICNE,1997/5/15
139,38,POPLATEK TYDNE,1997/5/15
1808,28,POPLATEK MESICNE,1997/5/16
3299,11,POPLATEK TYDNE,1997/5/16
1697,63,POPLATEK MESICNE,1997/5/17
2392,1,POPLATEK MESICNE,1997/5/18
8713,53,POPLATEK MESICNE,1997/5/18
3403,63,POPLATEK MESICNE,1997/5/20
1424,32,POPLATEK MESICNE,1997/5/20
2366,68,POPLATEK MESICNE,1997/5/20
2668,21,POPLATEK MESICNE,1997/5/20
2698,49,POPLATEK MESICNE,1997/5/21
3872,25,POPLATEK MESICNE,1997/5/21
10343,8,POPLATEK MESICNE,1997/5/22
2743,51,POPLATEK MESICNE,1997/5/22
834,3,POPLATEK MESICNE,1997/5/23
1956,63,POPLATEK MESICNE,1997/5/23
4729,66,POPLATEK MESICNE,1997/5/23
760,1,POPLATEK MESICNE,1997/5/24
2324,1,POPLATEK MESICNE,1997/5/24
7559,56,POPLATEK MESICNE,1997/5/24
9208,29,POPLATEK MESICNE,1997/5/24
3163,41,POPLATEK MESICNE,1997/5/24
3732,21,POPLATEK MESICNE,1997/5/25
1710,74,POPLATEK MESICNE,1997/5/25
868,1,POPLATEK MESICNE,1997/5/26
534,1,POPLATEK MESICNE,1997/5/26
3662,4,POPLATEK MESICNE,1997/5/26
11053,46,POPLATEK MESICNE,1997/5/27
3172,77,POPLATEK MESICNE,1997/5/27
3905,54,POPLATEK PO OBRATU,1997/5/28
464,43,POPLATEK MESICNE,1997/5/28
1574,75,POPLATEK MESICNE,1997/5/28
2891,42,POPLATEK MESICNE,1997/5/28
2860,54,POPLATEK TYDNE,1997/5/30
10679,1,POPLATEK MESICNE,1997/5/30
5,15,POPLATEK MESICNE,1997/5/30
4130,70,POPLATEK MESICNE,1997/6/1
4527,9,POPLATEK MESICNE,1997/6/1
3951,22,POPLATEK MESICNE,1997/6/2
3700,1,POPLATEK MESICNE,1997/6/3
2564,36,POPLATEK MESICNE,1997/6/3
3202,8,POPLATEK MESICNE,1997/6/4
879,9,POPLATEK MESICNE,1997/6/4
2404,8,POPLATEK MESICNE,1997/6/5
1537,54,POPLATEK MESICNE,1997/6/6
3768,52,POPLATEK MESICNE,1997/6/6
5944,27,POPLATEK MESICNE,1997/6/6
9673,76,POPLATEK MESICNE,1997/6/7
229,1,POPLATEK MESICNE,1997/6/7
614,25,POPLATEK MESICNE,1997/6/7
1724,48,POPLATEK MESICNE,1997/6/7
1185,12,POPLATEK MESICNE,1997/6/7
349,72,POPLATEK MESICNE,1997/6/8
682,54,POPLATEK MESICNE,1997/6/8
291,7,POPLATEK MESICNE,1997/6/8
3211,72,POPLATEK MESICNE,1997/6/9
3060,73,POPLATEK MESICNE,1997/6/9
4471,4,POPLATEK TYDNE,1997/6/9
2956,15,POPLATEK MESICNE,1997/6/10
2019,64,POPLATEK MESICNE,1997/6/11
1491,47,POPLATEK MESICNE,1997/6/11
3496,42,POPLATEK MESICNE,1997/6/11
1841,36,POPLATEK MESICNE,1997/6/12
7180,7,POPLATEK TYDNE,1997/6/12
5648,59,POPLATEK MESICNE,1997/6/13
2509,43,POPLATEK MESICNE,1997/6/13
2878,1,POPLATEK MESICNE,1997/6/14
1015,1,POPLATEK MESICNE,1997/6/14
1753,71,POPLATEK MESICNE,1997/6/14
2372,1,POPLATEK MESICNE,1997/6/15
6097,29,POPLATEK MESICNE,1997/6/15
2720,2,POPLATEK TYDNE,1997/6/16
2006,25,POPLATEK MESICNE,1997/6/16
3953,1,POPLATEK MESICNE,1997/6/16
2135,51,POPLATEK MESICNE,1997/6/17
1551,72,POPLATEK MESICNE,1997/6/18
1095,54,POPLATEK MESICNE,1997/6/18
3703,74,POPLATEK MESICNE,1997/6/18
3719,37,POPLATEK MESICNE,1997/6/19
2057,1,POPLATEK MESICNE,1997/6/20
2560,15,POPLATEK MESICNE,1997/6/20
3986,19,POPLATEK MESICNE,1997/6/20
4858,67,POPLATEK MESICNE,1997/6/21
1354,31,POPLATEK MESICNE,1997/6/21
3262,23,POPLATEK MESICNE,1997/6/22
3100,65,POPLATEK MESICNE,1997/6/22
1839,5,POPLATEK MESICNE,1997/6/22
3996,1,POPLATEK MESICNE,1997/6/22
622,24,POPLATEK MESICNE,1997/6/22
2340,14,POPLATEK MESICNE,1997/6/22
641,40,POPLATEK MESICNE,1997/6/22
3461,8,POPLATEK MESICNE,1997/6/23
672,53,POPLATEK MESICNE,1997/6/23
8645,60,POPLATEK MESICNE,1997/6/23
438,37,POPLATEK MESICNE,1997/6/23
2443,46,POPLATEK MESICNE,1997/6/25
4309,74,POPLATEK TYDNE,1997/6/25
3075,71,POPLATEK MESICNE,1997/6/25
2200,1,POPLATEK MESICNE,1997/6/26
3245,45,POPLATEK MESICNE,1997/6/26
2806,53,POPLATEK MESICNE,1997/6/26
556,12,POPLATEK MESICNE,1997/6/26
4301,1,POPLATEK MESICNE,1997/6/26
4156,42,POPLATEK MESICNE,1997/6/27
1921,42,POPLATEK MESICNE,1997/6/27
2939,5,POPLATEK MESICNE,1997/6/28
3665,28,POPLATEK MESICNE,1997/6/28
3524,66,POPLATEK MESICNE,1997/6/28
5196,13,POPLATEK TYDNE,1997/6/29
2883,77,POPLATEK MESICNE,1997/6/29
1346,74,POPLATEK MESICNE,1997/7/1
1514,7,POPLATEK MESICNE,1997/7/1
3154,1,POPLATEK MESICNE,1997/7/2
2081,36,POPLATEK MESICNE,1997/7/2
1255,68,POPLATEK MESICNE,1997/7/2
2208,7,POPLATEK MESICNE,1997/7/2
1284,55,POPLATEK MESICNE,1997/7/2
8153,9,POPLATEK MESICNE,1997/7/2
7721,13,POPLATEK MESICNE,1997/7/3
3889,16,POPLATEK MESICNE,1997/7/3
3085,66,POPLATEK MESICNE,1997/7/3
768,26,POPLATEK MESICNE,1997/7/3
8919,62,POPLATEK MESICNE,1997/7/3
185,32,POPLATEK MESICNE,1997/7/4
4150,65,POPLATEK MESICNE,1997/7/5
10774,46,POPLATEK MESICNE,1997/7/5
2728,52,POPLATEK TYDNE,1997/7/6
1339,76,POPLATEK MESICNE,1997/7/6
1929,1,POPLATEK MESICNE,1997/7/6
3433,73,POPLATEK MESICNE,1997/7/7
2337,65,POPLATEK MESICNE,1997/7/7
3,5,POPLATEK MESICNE,1997/7/7
2093,64,POPLATEK MESICNE,1997/7/7
3906,52,POPLATEK MESICNE,1997/7/8
3529,12,POPLATEK MESICNE,1997/7/8
864,72,POPLATEK MESICNE,1997/7/8
4336,2,POPLATEK MESICNE,1997/7/8
1647,1,POPLATEK MESICNE,1997/7/9
2169,57,POPLATEK MESICNE,1997/7/9
258,64,POPLATEK MESICNE,1997/7/9
1110,54,POPLATEK MESICNE,1997/7/10
105,21,POPLATEK MESICNE,1997/7/10
2992,43,POPLATEK MESICNE,1997/7/11
11317,50,POPLATEK MESICNE,1997/7/11
1681,68,POPLATEK MESICNE,1997/7/11
3428,27,POPLATEK MESICNE,1997/7/12
679,22,POPLATEK MESICNE,1997/7/12
10644,16,POPLATEK MESICNE,1997/7/12
2182,22,POPLATEK MESICNE,1997/7/12
9560,1,POPLATEK MESICNE,1997/7/13
3985,1,POPLATEK MESICNE,1997/7/13
3833,77,POPLATEK MESICNE,1997/7/13
705,35,POPLATEK MESICNE,1997/7/14
2447,38,POPLATEK MESICNE,1997/7/14
2452,1,POPLATEK MESICNE,1997/7/14
469,72,POPLATEK MESICNE,1997/7/14
483,70,POPLATEK MESICNE,1997/7/15
2678,1,POPLATEK MESICNE,1997/7/15
2183,54,POPLATEK MESICNE,1997/7/17
7052,55,POPLATEK PO OBRATU,1997/7/17
680,17,POPLATEK MESICNE,1997/7/18
284,54,POPLATEK MESICNE,1997/7/18
