client_id,birth_number,district_id,gender,age
13044,1976/3/1,52,M,23
13051,1965/1/13,55,M,34
13071,1956/2/18,41,M,43
13089,1979/2/14,16,F,20
13090,1980/4/18,2,F,19
13095,1950/3/16,76,M,49
13098,1978/12/15,1,F,21
13102,1949/4/15,8,M,50
13113,1976/11/25,11,M,23
13123,1978/2/17,56,F,21
13134,1962/11/3,1,F,37
13151,1958/12/22,73,M,41
13171,1950/6/26,19,F,49
13172,1938/10/19,36,M,61
13190,1956/11/28,71,M,43
13201,1937/5/17,31,M,62
13231,1959/7/1,1,M,40
13246,1942/1/13,46,F,57
13260,1977/5/27,72,F,22
13261,1944/8/1,75,M,55
13262,1938/2/9,75,F,61
13276,1977/1/20,76,M,22
13285,1935/12/25,34,M,64
13290,1941/6/23,16,M,58
13291,1940/11/13,16,F,59
13346,1956/4/15,50,M,43
13380,1942/9/18,65,M,57
13404,1966/9/25,48,M,33
13405,1958/8/13,32,M,41
13406,1978/4/18,42,F,21
13412,1954/3/20,1,M,45
13417,1951/11/17,25,F,48
13447,1970/5/5,13,F,29
13448,1968/7/8,13,M,31
13451,1955/11/18,44,F,44
13468,1960/10/31,25,M,39
13469,1955/12/8,25,F,44
13480,1953/6/1,16,M,46
13490,1969/5/25,18,F,30
13539,1978/9/7,63,M,21
13548,1976/3/18,1,M,23
13556,1958/7/19,32,M,41
13576,1974/7/7,72,M,25
13588,1974/1/29,46,M,25
13590,1977/8/3,59,M,22
13603,1941/7/28,46,M,58
13608,1963/5/15,37,F,36
13620,1970/7/26,16,M,29
13640,1955/6/9,28,F,44
13657,1963/5/12,59,F,36
13658,1957/4/23,59,M,42
13673,1971/2/20,39,M,28
13687,1959/5/23,75,M,40
13690,1963/5/16,70,M,36
13694,1976/1/20,1,F,23
13750,1980/11/13,12,F,19
13751,1979/7/20,12,M,20
13803,1947/11/14,1,M,52
13820,1948/7/31,33,F,51
13845,1973/2/16,15,M,26
13852,1972/1/26,5,M,27
13886,1954/4/12,44,F,45
13912,1975/11/20,50,M,24
13915,1974/11/23,77,M,25
13921,1970/12/20,62,F,29
13923,1979/2/22,7,F,20
13924,1952/9/9,54,F,47
13931,1942/1/1,8,M,57
13955,1945/10/30,1,F,54
13956,1943/4/6,1,M,56
13968,1968/4/13,61,M,31
13971,1962/10/19,67,F,37
13998,1953/8/12,74,F,46
